text,label,target
"If you’re fine with genocide because you don’t like Muslim fundamentalism I’m gonna, with all due respect, say you’re an idiot.",Religion,5
@anjemchoudary You have no say on what freedom of expression extends to.  Everyone should be insulting the phony pedophile prophet.,Religion,5
@congressman_aly And maybe you are to stupid to see that the Muslim terrorist in Palestine murder more civilians that Israel.,Religion,5
"I live in #HongKong and support the overall aims of the protests, BUT what your retweeting is not exactly true: The radical elements of the protest (contrasting the peaceful HK Christians) closed down MTR stations, forcing hundreds of airport passengers to WALK hrs to get home.",Religion,5
"People who use Insh'allah for uncertainty things are most gullible Muslims. Did you even read quran? It's not ideal to say Insh'allah when things are uncertain you idiot, you are harming it's dignity. Learn to know when to use it!",Religion,5
@ibnHlophe @eeviewonders @CTFleaMarkets That Hadith is specific to AP.  Many others are specific to war on non believers everywhere.,Religion,5
This is how muslims treat gays. You are idiots.,Religion,5
"Yes you're right, I'm looking for a good Christian woman to date",Religion,5
@AAQ270 @izrinhariri @TheKnowledge A. He wasn't a prophet.  B. There has been no peace for 1400 years.,Religion,5
@MaxBlumenthal Every border that Islam shares with every other religion is bloody. But we are suppose to believe it's the Jews fault.,Religion,5
"Bhagavad Gita and Quran is not a textbook of instructions for you to just pick a chapter and quote. You need to read them with a guru so you get the meaning right. Muslims get structured lessons. Hindus don't, so idiots like u pick+choose &amp; quote randomly to suit your agenda.",Religion,5
In non islamic countries you can't speak against muslims because they are in minority In islamic countries you can't speak against muslims because they are in majority WAKE UP IDIOTS,Religion,5
@usamani1 Seems like being a Muslim and living off a steady diet of conspiracy theories go together.  Islam is a religion of ignorance.,Religion,5
"But if you point finger at this idiot, you shall be told: - Not all Pakis are like him - Religion of Peace - You (1) are Islamophobic - He does not represent Muslims",Religion,5
RT @PeterTownsend7: #ISIS #Muslim You're a woman and you're committed to #Islam? You cannot be serious! http://t.co/d73Nxufiy0 http://t.co/…,Religion,5
"Oh so back then Ali did it for peace why dont you do it for peace now then? You idiot Ali or any muslims will never leave islam and leadership in the hands of someone undeserved, let alone kaffir! What kind of brains do you have Ali fought under Omar and even names his children",Religion,5
you don’t have to be muslim to donate to muslim countries what the fuck is wrong with you idiots,Religion,5
"Hey idiot. As a Chinese muslim in Germany, your existence is such a disgrace and humiliation to German nation. In Tiktok there are lots of Uyghurs videos in which they live happily in China. Do not speak for our behalf since you are not authorised so.",Religion,5
"Are you an idiot or something? Did i say they were not indians? Yes we were indians, yes this land where i am once was called india. So what? What has this got to do with current situation? If i want i could had replied your india was ruled by muslims but i dont talk nonsense.",Religion,5
Imagine these kind of ignorance..amplify it for the Muslims too.if he’s black then god forbid! life really sucks when all these idiots still roaming around like a freaking pandemic! Damn im pissed.. girl you do you ur parents must thought white is the only legit colour,Religion,5
@DianH4 @ExposeFalsehood .....80% of Afghan civilians are killed by Taliban. So it is a service to mankind to bomb the Taliban.,Religion,5
"What a warrior you are to tough it out. And you did it"" in silence so as not to upset the men"". Like any upstanding young Christian woman who knows her place. Statement courtesy of far right evangelical movement I think. Or I just made it up. Great bolt young lady, thanks.",Religion,5
Christians are just as dumb as Muslims are just as dumb as every other made up religion that only exists to enforce misogyny you idiots.,Religion,5
What do u mean by islamic terrorism....terrorist are those who have caged kashmiris from years...who r killing them one by one....those who kill Dalits...lol,Religion,5
"6. Ibn Asakir, “The History of the City of Damascus” Section: Biography of Imam ‘Ali 7. Sahih al-Bukhari; Sahih Muslim, Vol. 2, 191; Sahih al-Tirmidhi, Vol. 2, 45; Musnad Ahmad ibn Hanbal, Vol. 5, 106; Sunan Abu Dawud, Vol. 2, 207 This is why you shouldn’t listen to idiots",Religion,5
If there are any other idiots that think Muslims are taking over can you please unfollow and stay the fuck away from me.,Religion,5
ISIS and islamic terrorists justified the killing of LGBT on the basis of the Quran. Read the below,Religion,5
"And hinduism is 10000 yrs old and still there are no terrorist groups in hinduism..if u want to see the root cause of whole problem,then that is radical Islamic terrorism not all islamist are terrorist but few.",Religion,5
"That is not true, I have seen young Muslims from KSA even going in you idiot",Religion,5
Guys IM SCREAMING. I almost died. I was eating popcorn and listening to Christian Woman and I tried to imitate Peter Steeles dumb groan in the intro BUT I inhaled a popcorn kernel. Y'all. I. Am. Sent. And YES I did run to Twitter right after it happened.,Religion,5
"It's very funny to c this , whole world is in trouble bcoz of radical islamic terrorism, &amp; India has to legislate CAA for tortured minorities in Pakistan .. so r u drunk while tweeting this, your belive is base on violence &amp; stupidity, c #TablighiJamaat virus",Religion,5
Yeah.. Sis you are right.. Instead of spreading love and happiness he just mixing things between our sincerity and the betray of himself.. May Allah help all the Muslim around the world facing idiots like him and like Indians.. Amen,Religion,5
@MaxBlumenthal Islamophobia - fear of this. http://t.co/Fewr2MFIqn,Religion,5
"Fantastic tweet Piers. Covers how I feel but by classing everyone who has a non racist opinion to you as ""foaming at the mouth.. idiots"" is out of order. Not all whites are racist... not all muslims are terrorists..... and not all blacks are muggers. Lets get it real and on board",Religion,5
"She didn't oppose any ruling, she has juts stated a fact which happened in Court. Its you who fall in the category of Idiot. When there was case in SC related to women's entry Delhi Dargah, SC asked Central Govt, Delhi Govt and Muslim board first and didn't give decision.",Religion,5
"Don't drag in a hindu muslim agenda just because it is a good topic to get everyone involved. It's virtually the end of the world Just be grateful you're alive and let people live lack of education and understanding is what makes you an idiot, not your religion (:",Religion,5
"You're idiot. Those ""minorites"" aren't actually MINORITIES. They're more than 200 million on record(30 to 40 Millions off record, which is more than entire US Population). CAA is just for those come to India before 31st Dec '14 except Muslim. If Rohangiya can't live peacefully",Religion,5
"Learn Jawi wouldn't make you a Muslim and it's not part of preach,you idiot. SK also accepts all races.",Religion,5
"Both fulani jihad's or terrorist and Nigerian army is on d same mission, but i can see d God of vengeance arising with a mighty sword to put an end to all their atrocity against God and humanity",Religion,5
"@Col_Connaughton Muslims train babies to hate and murder, then use them for propaganda. http://t.co/c7DlwIXjPc",Religion,5
RT @AntonioFrench: I spent the morning at the Board of Elections getting maps/data to start registering every black person in #Ferguson. ht…,Religion,5
@Ammaawah @jm111t In a lot of Muslim countries saying that Mohammed is flawed is blasphemy that would get you beaten.,Religion,5
Black Christian Woman DESTROYS BLM Narrative In NYC! https://youtu.be/n1ULpCmOUkg via @YouTube Bevelin is right on track refund the Police!!!,Religion,5
"Look brother , best of luck for ur future .no I am least interested in ur personal, professional life. But if u are claiming Islamic terrorism has nothing to do with 1slam, be my guest, I will prove u wrong.",Religion,5
"@UmarMal All the rest are impoverished, like every Muslim country that doesn't have an ocean of oil.",Religion,5
"Lady Velvet Now Kerala Praveen Attacked in Gulf what is your reaction... Mumbai black tragedy by Islamic terrorism while did u condemned it still I don't know, now you're trying to create hate culture against India and you want terrorism attack against India its never again...",Religion,5
"Bannon on Mueller: “Never send a marine to do a hit mans job.” Bannon, Mercer’s, ALEC, NRA, Koch’s, Russia, radical right wingers, Q, for profit Christians, racists, &amp; lobbyists, actual American traitors all support, use or protect Trump. Folks; we have a huge problem.",Religion,5
"You just juggle topics to suit your narrative it's really pathetic. Im tackling the ""Muslim brotherhood"" which she happens to be a voice for but because youre so narrow minded you only saw what you wanted to see. im wasting my time. Im done talking to idiots! زحلق",Religion,5
Help muslim men avoid Fitna as it's only Muslim women they'll encounter na. You idiots love to absolve men of their responsibilities and it's irritating. You can be fully covered up and a man will still make unwanted advances to you. Continue saying rubbish there,Religion,5
Those who are talking about human rights in Kashmir. In the case of #Christian Woman Asia Biwi where Does Human Rights Goes? @ImranKhanPTI @pid_gov #Kashmir #Imrankhan #Beggars #Pakistan #bhikhari_pakistan #bhikhari @geonews_urdu @geonews_english @SAMAATV @UN_Women #UNSC,Religion,5
Numbers of China Should not be included in this Chart Better not to compare any Nation With China It's high time U must realise that China sponsored Islamic terrorism is now not acceptable U must write and present your views on this @anjanaomkashyap,Religion,5
I do. If he cant see he has become one of the useful IDIOTS for the left then he is brain dead. all of you have toatally misssed the main point of why this take a knee crap happened in the first place it is a part of the Muslim Brotherhood Cultural Jihad against our country.,Religion,5
Im a good Christian woman tryna do the right thing heathen,Religion,5
"Christian, woman, white who’s been doing a lot of praying, reading, listening. Here’s where I’m at: If I don’t speak up, I’m part of the problem. If I do speak up, I probably won’t get it right, and I’ll still be part of the problem. If I have to ask,",Religion,5
"@Dr_Jreid But Islam is proud of their slavery, imperialism, and genocide against minorities. The are murdering Kurds in Iran now.",Religion,5
He is Hindu. He has their own agenda to kill Gandhi but he is not terrorist. Islamic terrorism is backed by http://Quran.it says any1 who are kafirs do jihad. Islam has agenda of spread Islam which i think is biggest threat 2 whole humanity.,Religion,5
Terrorists are enemy of humanity whether they have been living under the umbrella of jihad.,Religion,5
@DawlatnaMansura The next step in warfare is the ground drone. A robot that will walk up to the Jihadi and blow out his brains.,Religion,5
"MC, don't lie blatantly.. I don't rely on Wikipedia and mainstream media. They twist the story like anything. Do you remember Moola Genocide, Kashmir Genocide, Godhra Genocide? Did Hindu's kill Muslim? Don't be a idiot. We are not oppressor. We are safe guarding our culture.",Religion,5
"ISIS and alqaeda cannot Be ISLAM because islam oppose terrorism . As per quran “if u kill a single innocents human kind ,you have killed the whole human kind “ Please learn in detail to understand who are the men behind forming this terrorist group none other than USA and Israel.",Religion,5
"To all the muslims/christians/ people who say lgbts go to hell, Id rather be in hell if you idiots r in heaven lol. Like mayb hell isnt as bad as it seems if thr r no lgbtphobic n religious people constantly prosecuting us. Enjoy ur stay in heaven u lgbtq+ phobic noobs.",Religion,5
"Do you also talk about Islamic terrorist groups like LeT, Jaish, ISIS, TALIBAN, BOKO HARAM where young kids are trained to become jihadis by Islamic teachers in madarsa by giving them teachings from Quran. Why don't you tweet opposing the biggest problem humanity is facing today?",Religion,5
"Oh Yes, because you went and checked and found the information to be correct... hence running away like a pariah dog.... Ha ha ha I don't hate idol worshippers, my best friends are idol worshippers, my problem is with idiots like you, who think Muslims hate Hindus, when we don't",Religion,5
"Idiot, I have many Muslims in my team &amp; are my friends so shove this bs up your...Also just Google Abdul Hamid. We love him and people like APJ Abdul Kalam who love India before their religion. And btw aren't you from the nation that killed lakhs of Muslims in Bangladesh",Religion,5
Jihad means struggle and ppl started struggling with humanity called terrorists,Religion,5
"This country #Pakistan is a #terrorist country, and #Pakistanis are terrorists they all are biggest enemy of humanity , #secularism , and #Hindus . They only want #jihad",Religion,5
"Right??? My favs are; Love You to Death (first one I ever heard), Wolf Moon, their cover of Santana's stuff, Christian Woman (b/c I love me some blasphemy), and their ""Banned version"" cover of Summer Breeze. I really dig almost all, but those are my go-to's",Religion,5
"You really are an idiot. How many Isis attacks were there from 2008-2016 in the US without the Muslim ban? Also don’t explain immigration law to me, I’ve defended Dreamers and have forgotten more about immigration law than you’ll ever know.",Religion,5
"That's me alright! #DisloyalToGod &amp; proud of it. Radical RW Trump-fellator Chris McDonald railed against “all the cheap-shotters and the Pharisees” who dare to criticize Plump, claiming that Christians who don’t support the president are betraying God.",Religion,5
@DianH4 So we bombed Hitler and various dictators because they refused to be slaves? Muslims need to get a grip on reality.,Religion,5
@SamihNewsam Wrong. Islam didn't give women any rights and it imprisoned them in their houses. Remember Katjia was wealthy BEFORE Islam.,Religion,5
"Mudafucker, I'm writing you now to reply me or else. I will post what you sent to me on every Muslim Twitter handle that i know. Idiot",Religion,5
@Missy10013Kathy More of the same kind of burning by other Muslims. http://t.co/qG7AQjdGAQ #Islam,Religion,5
"Dear muslims, if you want to go for hajj,you go, if you dont want to dont go, dont follow anyone, you are not a remote controlled toy, be your own master, dont let these idiots control your life, your money,your life,your decision.",Religion,5
"How could be CAA anti muslim although muslims are against huminity ex. Each terrorism grp is Islamist Idiot utilise the lockdown time to read CAA provisions Modi is a world leader bcoz he prefers huminity over cast,religion,poor &amp; rich hypocrite like you blacken image of India",Religion,5
"wallahi, this whole “mUsLiMs ArE tErRoRiStS” is getting on my nerves now. 1. there is no terrorism in Islam. Allah swt forbids it &amp; it’s so clear written in the Quran and Hadiths 2. terrorism is sinful 3. terrorism has no religion 4. ISIS is not Islam have a good day x",Religion,5
Mr javed u e get everything from india n indian maximum population is hindu n in ur conversation is always anti hindu n show that Muslims is victims in india which is not true as of now ur mindset is effected by urban redical islamic terrorism,Religion,5
Please do not spread Islamic Terrorism and also do not play ur Islamic card as u all r terrorists who use Islamic card to spread terrorism,Religion,5
Oh no....the muslims are getting involved now. Things must be desperate......AND YES YOU ARE THERE JUST TO READ THE NEWS ITS PART OF THE BBC CHARTER. Naga Munchetty says broadcasters are not 'robots or idiots' https://mol.im/a/8393195 via http://dailym.ai/android,Religion,5
"I am sure you were so happy to be with nonmuslim countries such as France, Greece, Russia, etc. You, idiot admin, listen up now, a decade before we were all Ottoman which means Muslim.",Religion,5
"It's a horrible rhetorical whip used to keep women insecure ""He might be abusive."" Yes, but with the right legwork BEFORE the marriage, AND a proper relationship DURING the marriage... Not likely. We're not caged lions, itching to devour a Christian woman.",Religion,5
US Senators Push Measure That Could Block Israel from Defending Itself Against Terror | CBN News CHRISTIAN AMERICAN PEOPLE WILL ALWAYS SUPPORT ISRAEL! ONLY GODLESS RADICAL DEMS THESE DEM SENATORS OPPOSE ISRAEL THEY WILL ALL SPEND ETERNITY IN HELL,Religion,5
Second thing you uneducated mongol ( I mean who expects a mongol to be educated) the masjid haram and Mecca belong to the Arab Muslims and you have no right to call my grandfathers idiots or anything like that because they were responsible of spreading Islam to you mongol.,Religion,5
@truaemusic @mattybboi83 @Number10gov Capital Hill is a great example of how seldom the world attacks Islam given the daily provocations.,Religion,5
Lol okay Ishmael lol I think you’re getting confused with the Muslim religion. I’m an Arab does that make me a Muslim? Lol idiots Keep tonight shabbath let me see how real of a Jew you are,Religion,5
They're shia muslims. I'm a sunni idiot. You dont know that much?,Religion,5
"Also, being muslim isn’t a race, it’s a religion, you actual idiot",Religion,5
@etsho127 @PAWarnhoff @SumerSloan They could never choose.  Islam has given them nothing but Caliphates and dictatorships for 1400 years.,Religion,5
"Isis and al-Qaeda are khawarij dogs of hellfire terrorist extremist ruwaybidah and they should all be fought and annihilated and all their followers and allies should all be annihilated from the earth, How these dogs of jahannam throw their slogan QURAN AND SUNNAH around yet",Religion,5
"In other words, “them” is close to a modern day Isis. The Quran permits killing terrorists in self-defence because they have waged pre-emptive war against you, or against Christians, Jews, or people of any faith. I’m quoting that read and enhance your knowledge",Religion,5
@thekarami @UmarFarooq_ He had a couple of solutions. The one I like is to defeat ISIS at Dabiq.  Breaks the prophecy. #Islam,Religion,5
@harmlesstree2 Like the Ottoman Empire was a pure slave state.,Religion,5
You are so dumb... They are not hindu universities idiot they do not have any reservations for someone from hindu community where there are many institutes wch have muslim reservation... Just bcoz the name has hidu doesn't mean it's a hindu univ.,Religion,5
"RT @riwired: .@HillaryGuess Most stupid comment. Hitler wasn't religious, that's a Muslim lie. Truth is Hitler admired Muslims @VileIslam @…",Religion,5
"Because the military regime in Egypt serves the interests of u s tn in the region and Egypt is the one that manufactures Islamic terrorism, Trump Trump to interfere in the region.",Religion,5
"Blaming Indians for what is happening to you is like blaming Muslims for 9/11. Kashmiris can't do anything themselves? You are a whole state where are your men? Are they all on Twitter too making paradoxical statements? ""I'm with LGBTQ but I don't support homo acts"" Idiot.",Religion,5
Over half of Briton’s hold islamophobic views. The idea that the police are favoring Muslims is laughable. The massive majority of rape &amp; paedophilia in the UK is by white men. Idiots like you don’t care about victims. You only care about the Muslim part.,Religion,5
Idiot! There’s a case in supreme court currently filed by dalit Christians to ask for reservations? Could u explain what are dalit Christians? Could you explain why ahmediyas are considered inferior to other Muslims? Stupid ppl writing shit without knowing anything,Religion,5
I am a good christian woman. I dont do that right now and am not planning it in the future. Yuh ndilunge kakubi yoh.,Religion,5
"Let me tell u a hard truth: You Kashmiris have killed so much of our soldiers and innocent people (including Kashmiri Pandits) that you have sympathy from general public and today no one gives a fcuk about you people, who support Islamic terrorism..",Religion,5
"A great job of lying to the American public. I wonder how this god fearing christian woman is going to go home and look her children in the eyes and try to teach them right from wrong when she just spent the last two years lying, manipulating and covering up for corrupt idiots.",Religion,5
U got azadi in 1947 .. Go to pakisthan.. The world need freedom from Islamic terrorism now. Enough is enough,Religion,5
"@nader_haq @MadDr11 @MaxBlumenthal These Muslims are babies are trained to kill, scum. http://t.co/jaWq72xkfF",Religion,5
"Don't try to argue useless things, it was masjid from 1453 to 1934 then museum & back to masjid in 2020 why an idiot like you insisting it to be church? Flush your head if sense able Muslim. Even masjid e Nabvi &amp; Kabab will fall before end of times it is when angels won't be 1/2",Religion,5
"It is a crime already, 2 commit violence against protestors, you Useful Idiot of the Muslim Marxist kind. But it's not a crime 2 defend 1-self from rioters/looters who attack peaceful protesters! Did u see what happened 2 ANTIFA GUY who attacked peaceful Protester? RIP Antifa Guy",Religion,5
#90dayfiance i don’t understand why these people date a Muslim and yet refuse to follow Islamic law,Religion,5
"Do you people have any short of common sense? Do you understand what does intellectual discussion requires. What you are saying above can be said vice versa. When I see idiots like you, I think whatever is happening with Muslims in India and all over world is Justified.",Religion,5
@Salon @TheMuslimGuy Do the trolls at Salon know that the prophet Mohammed was a caravan robber?  They don't. #Islam,Religion,5
"As a Christian and someone who is married to a South Korean Christian woman and with many South Korean Christian friends and family members, I think this will have short term impact and slight long term impact. I hope the church learns some right lessons from this (in US &amp; ROK).",Religion,5
India had Muslim president Muslim army chief and even Muslim captain of cricket team. Don't talk about stupidly if you don't know anything idiot all Muslims get same rights as all citizens get and INDIA is world's largest democracy and never had military dictatorship like you.,Religion,5
@PeoplesReport @AlterNet Scum bag ISIS supporters will say anything to justify their barbaric behavior.,Religion,5
Why is world only concerned about rights of Muslims @illhan why people like u r absent when Hindus Buddhists Kurds Sikhs Christians die by Islamic jihad why do you forget Hindus Genocide done by rohinghyas &amp;Kashmiri terrorists please fight for humanity using ur position,Religion,5
You can't accept Nessa Barret's apology if youre not muslim. So stfu idiot,Religion,5
"Idiot, show me one Indian Muslim who loves Pakistan, we glad to send them to Pak, even they are free to get out from India. You should be ashamed about the Pak and MUSLIms there for their treatment of minorities.",Religion,5
"How some Muslim said that they not afraid of covid-19. They only afraid of Allah. Allah hate suicidal idiots. You want to commit suicide, do it alone. Don't drag others along. That's already 2 sins.",Religion,5
"Which might explain why he doesn’t believe a Christian woman can be raped. They don’t have the ability or right to refuse, ergo it isn’t rape but a man expressing his rights.",Religion,5
"@tti1947 The Sahara and the Arabian peninsula are different places, microbrain.",Religion,5
RT @Damocles247: PLEASE SIGN THIS PETITION + RETWEET http://t.co/aWQOOqVlp0  #BanIslam @LordThinker @FuckTheShitUSay @ukipwton @VileIslam @…,Religion,5
"brother-in-law Terrorist organizations like ISIS, Jaish-e-Mohammed, Lashkar-e-Taiba, Mujahideen etc. were formed by Muslim people. The first flag of the Quran is written on the black flag of these organizations. Purpose: - To kill someone who worships someone other than Allah.",Religion,5
Neither will dickriding Arab people help. y’all Muslim Somalis need to realize putting Somali struggles before Arab struggles does not make you less Muslim stop letting the Arabs make you feel like less of a Muslim for caring about your people first. bunch of idiots,Religion,5
"#AbolishICE and no, you are NOT radical. I just want to know what the Christian right find OK about this and that their Jesus would support it -- NO HE WOULD NOT",Religion,5
Hijab is alright for the Muslim woman if she wanna wear it but why would other people who are not Muslims get so paranoid of it !Hey don’t worry you can always walk naked in the streets. The world is suffering of this damn pandemic and some idiots and filthy racists are so shitty,Religion,5
4.88 is threat to pretending Muslims and those who want to leave Islam. 4.89 is punishment 4.90 is if Kaffirs surrender don't fight. How 4.89 is affected? Are you an idiot or acting as a need of time. Take ur time. Slavery is still pending,Religion,5
@iamjohnoliver I like how you get mad when people prosecute Muslims or LGTBQ people but you prosecute Christians all the time on your show calling them “Idiots” something’s not adding up,Religion,5
"So what, in arabian muslim countries they drink camel urine. Is it gift for the muslim world? Terrorism is your gift to the world, all believe that. No one believes that urine cures cancer except you. You only listen to some blinking idiots as you resonate with their frequency.",Religion,5
"@nader_haq @MadDr11 Because they use their women as baby machines and they practice population imperialism, as commanded by Mohammed.",Religion,5
"So you’ve not joined in with this dude who’s implied that Palestine, as it’s known today as a Muslim entity, existed in this form before Israel? You’re not joining in with the 10.3k idiots that have liked this completely misleading post?",Religion,5
@PoliticalAnt @Lithobolos @ZaibatsuNews But Sharia is very sexist and 2/3 of Muslims want it.,Religion,5
"@ImranKhanPTI idiot khan you can’t stand it when India has decided to give your Muslim country a reply and continues to do so, it’s okay when you are committing atrocities in India and no one says or stands up to you.",Religion,5
"No one with any real common sense!! You would support BO a radical racist anti-cop, anti-2nd Amendment, anti-Christian, pro CAIR, Muslim Bro’s, and the vile-vindictive Hildabeast! Now the bumbling lying fool Biden!",Religion,5
"@SpeakerPelosi As a woman and especially as a Christian woman, and in light of this mornings photoshop junk, I wish someone could march right up to the Oval Office, lift him up by the back of his pants, and bring him to the White House entry, and out he goes",Religion,5
You call us “Abeed” in private. The Muslims treat us as useful idiots. We are on to your game. No longer will we be enslaved by Islam. Your goals are not the same as us.,Religion,5
This is called creative to you. Then u must be truly an idiot just like the Malay young punk. If a Non Muslim was to put a creative photo of your God and make it look like its fun. U will just keep quiet? No Muslims will report it to Police,Religion,5
The left has now become a real and threatening danger to Britain's recovery as a free sovereign trading nation. INCREDIBLY the left is using Muslims and Black people to destroy Britain. MUSLIMS. BLACK PEOPLE. You have been persuaded to saw the branch from under you. YOU IDIOTS.,Religion,5
"@PressSec is proud to stand as a #christian woman and lie like a rug, right in #Jesus's fucking face. Well, it's White Jesus, so it's okay.",Religion,5
"Remember the last race? She was cribbing questions to Hill exore the debates and then said she was a “Christian woman”. Ms McDaniel, you have 1st amendment rights and please continue to use them. Tell @donnabrazile to go....well...jump.",Religion,5
"@zh_ha89 I don't have a ""book"". I have several hundred books. Here is a couple that expose the vileness of Islam. http://t.co/dnKmh61Rl9",Religion,5
@Citywolf_IS3 @azzamalirhabi Looks like the Daeshbags are now completely broken and fleeing the Kobane area. http://t.co/gZnfQd5nNi,Religion,5
If they r in Muslim country it doesn’t mean they have to accept and support the terrorism..why u people can’t digest the truth ? Radical Islamic terrorism have kept the world under threat..what the hell is being done by the radical Muslims terrorist these days to spread corona ?,Religion,5
"You're all gonna look like idiots when Islam really does start a nuclear war in Nashville. I talked to the President of Islam earlier today, and he said that he definitely wants to fuck up Nashville. Muslims HATE Nashville. Look that shit up. It's in the Qu'ran.",Religion,5
Dalits and Muslims own some of the stores there..you idiot. Kaise kaise gadhe paal rakhe hai humne!!,Religion,5
#Jihad is in full swing... This is not being done by any terrorist group but by normal #Muslims... now u know what it takes to make a terrorist in the name of religion. They'll always go against humanity. woww #Coronaindia #Covid #IndiaFightsCorona,Religion,5
"THESE BOOKS DISCUSS VARIOUS TOPICS SUCH AS; THE LIVES OF THE PROPHETS, MORAL VALUES OF THE QURAN, FACTS OF CREATION, MIRACLES OF THE QURAN, THE ISLAMIC UNION, PATRIOTISM, LOVE OF ATATURK, THE RISKS OF THE TERRORIST ORGANIZATIONS SUCH AS PKK-PYD-PYD AND ISIS,....",Religion,5
"Idiot What is CH9.5 you recite 5x a day? Please translate n post. Every verse you recite is that of supremacists. Just try and say to fellow Muslims ‘Hindus, Jews, Sikhs, Jain, Buddhist are equal to Muslims, Muslims must restore 40,000 plus HinduTemples destroyed by Islam’",Religion,5
"@congressman_aly No, the money comes from Muslims around the world who want a caliphate and the domination of Islam by force.",Religion,5
RT @proadstudio: Israel withdrew Gaza 2005. Evidently #Hamas is so far up your ass @munnerlyn33 you're choking. @NuritBaytch @themillieneal…,Religion,5
"But Kayleigh is a good Christian woman, right? You can tell by her good ""Christian Identity"" stance on President Obama.",Religion,5
"I’m a Muslim. And I love all religions especially Christianity and Judaism. I have lots of Christian &amp; Jewish friends, and I support Israel and the Western European Judeo-Christian civilization against Radical Islamism. And so does millions of other Muslim.",Religion,5
#Islamophobia_In_India We Muslims have the courage to say ISIS is a terrorist group and for your kind information an Iranian Muslim was also fought against ISIS. Quran does not teach nor islam teaches to chanting Allah o akbar while killing someone. It's totally unacceptable.,Religion,5
If I remember correctly Muslims once ruled over India so why are you still alive and not dead? Maybe try reading the whole book and a chapter idiot.,Religion,5
Just ask her which Muslim men are missing?Whose bodies have been thrown in sewage?She is talking shit without any proof. Do you think people are idiots to believe this.And what she is doing here. She is openly supporting only one community as if hindus were not targeted in riots,Religion,5
"Yes exactly do whatever your laws say,but don't teach us how to treat #Hinduphobes in india,how to treat jamati, terror sympathisers, because our every action looks isalmophobic to you all idiots sitting in arab , who actually very harsh towards every radical muslim organization.",Religion,5
"In other words, “them” is close to a modern day Isis. The Quran permits killing terrorists in self-defence because they have waged pre-emptive war against you, or against Christians, Jews, or people of any faith.",Religion,5
You idiot. TRUMP did not do that. And many of us loved that message from St. John's. At least Trump had the decency to go there. More than your precious Muslim ass kisser testicle deficient Obama would have done.,Religion,5
"I can't understand ""proud to be a Dem""? after installing numerous Muslims into our Congress, Tabib and Omar have it on record they want to install Shira law, they support radical Muslim groups. Imagine christians attempting to get into government in Iran, Saudi, libia..",Religion,5
R u kidding. Islamic terrorism is responsible for two thirds of the Coronavirus cases in India. They are public enemy. This is bio terrorism. Book them for it and prosecute them.,Religion,5
No OBL didnt killed Muslims you idiots.. It was all #Endians.,Religion,5
"If #Islam is so against idols that they smash Assyrian and Buddhists statues, then why do they pray at Mecca and circumambulate the Kabba?",Religion,5
smarter than you !! idiot! muslim country all support China. criticize China's country all christian state..Have you ever been to china? only watch fake news..,Religion,5
"@StrangerOnFire @onzelfzuchtig @Raqqa_Sl Until we fight the war on Islam in earnest, we will never know where it gets us.",Religion,5
@POTUS @realDonaldTrump. Bad timing idiot..You asked for China's help in the 2020 election..you asked china to build concentration camps for millions of muslims..Colluding with China..to rig the 2020 election in Boltons book..FAT CHANCE. We are onto you now..YOU LOOSE BIG,Religion,5
U want to see the islamic terrorism in France? Because it does exactly the same but I guess since they are white then it's cool to kill them innit?,Religion,5
Tareek sahab is a blessing to humanity n zakir naik is a curse for the world who promotes jihad n terrorism those who don't understand this simple human psychology are also like zakir naik.. I mean terrorist mentality,Religion,5
"Unfortunately the population of India is huge, so there’s a lot of idiots like him. But I can tell you that real Indians will not let that happen &amp; Sikhs will specifically stand to defend their fellow Muslim Indians. People like him should not be given a voice or even a retweet.",Religion,5
"You're a Christian woman, and you find a Christian guy. That's great. But what if you're ready to get married as soon as you find the right person, and that's not something he's even considering right now? What if you have worked hard taking care of your mental health, and he",Religion,5
"@LifeInKhilafah The prophet Mohammed was illiterate, superstitions, and knew nothing but war, theft and slave trading.",Religion,5
"And if there was a, British Christian Woman If The Year Award, it would be 'racist', right?",Religion,5
"But that’s not what you were doing, ‘Eagle’ from Canada. You are a Trump hater; it’s evident from your page. Sadly, people will believe your revised and edited statement. You’re right though. The ‘Christian Woman’ talking point WAS stronger.",Religion,5
@khanumarfa If you can malign 7 Cr. Brahmins on the basis of 21K random people whom u choose as per ur convenience. Then don't stop us when we will shout Islamic terrorism on the basis of thousands of jihadi terrorists. #Islam @RatanSharda55 @prafullaketkar @ippatel @TIinExile,Religion,5
"These stupid motherfuckers are determined to Lille this country, I have an idea, you idiots can all move to Muslim countries and leave this country to the smart people",Religion,5
آپکو شرم آنی چاہے۔ She is non Muslim but you and all those idiots who are being accused are Muslims and we all know their character. I support @CynthiaDRitchie,Religion,5
"Amen, & lets not forget this ungodly person is duping an evangelical coalition that’s either blind or willing co-conspirators, into believing this some sort of Christian crusade, in support of the Jewish state of Israel, against radical Islam, according to some Bible prophecy .",Religion,5
Radical jihadists have left a trail of terror close to #genocide levels. We are urging world leaders to come together to protect #Christians at all costs. The violence MUST end. Show your support now &amp; be the voice of the persecuted. SIGN &amp; RT: https://aclj.us/2A19gfW,Religion,5
